time,
2023/6/11 10:05,13086.6818
2023/6/11 10:10,13087.47471
2023/6/11 10:15,13088.35922
2023/6/11 10:20,13089.19842
2023/6/11 10:25,13090.60579
2023/6/11 10:30,13096.29164
2023/6/11 10:35,13094.77849
2023/6/11 10:40,13097.90111
2023/6/11 10:45,13092.81045
2023/6/11 10:50,13097.0302
2023/6/11 10:55,13096.91717
2023/6/11 11:00,13098.63389
2023/6/11 11:05,13098.48317
2023/6/11 11:10,13098.48317
2023/6/11 11:15,13100.94083
2023/6/11 11:20,13093.35776
2023/6/11 11:25,13095.743
2023/6/11 11:30,13095.38174
2023/6/11 11:35,13096.16736
2023/6/11 11:40,13096.16736
2023/6/11 11:45,13096.16736
2023/6/11 11:50,13095.79572
2023/6/11 11:55,13095.79572
2023/6/11 12:00,13095.63823
2023/6/11 12:05,13095.09648
2023/6/11 12:10,13095.25425
2023/6/11 12:15,13094.6572
2023/6/11 12:20,13094.6572
2023/6/11 12:25,13094.08365
2023/6/11 12:30,13092.4482
2023/6/11 12:35,13092.4482
2023/6/11 12:40,13092.4482
2023/6/11 12:45,13091.63552
2023/6/11 12:50,13091.63552
2023/6/11 12:55,13090.57189
2023/6/11 13:00,13089.92212
2023/6/11 13:05,13089.92212
2023/6/11 13:10,13089.92212
2023/6/11 13:15,13094.39695
2023/6/11 13:20,13094.39695
2023/6/11 13:25,13092.42639
2023/6/11 13:30,13089.72013
2023/6/11 13:35,13090.27203
2023/6/11 13:40,13090.09712
2023/6/11 13:45,13072.82371
2023/6/11 13:50,13072.82371
2023/6/11 13:55,13083.60765
2023/6/11 14:00,13068.77323
2023/6/11 14:05,13068.77323
2023/6/11 14:10,13068.77323
2023/6/11 14:15,13064.96942
2023/6/11 14:20,13067.88572
2023/6/11 14:25,13066.00088
2023/6/11 14:30,13070.86132
2023/6/11 14:35,13070.86132
2023/6/11 14:40,13070.86132
2023/6/11 14:45,13073.62464
2023/6/11 14:50,13073.62464
2023/6/11 14:55,13078.3858
2023/6/11 15:00,13070.81264
2023/6/11 15:05,13070.81264
2023/6/11 15:10,13070.81264
2023/6/11 15:15,13070.88363
2023/6/11 15:20,13077.10911
2023/6/11 15:25,13074.17267
2023/6/11 15:30,13074.17267
2023/6/11 15:35,13075.4587
2023/6/11 15:40,13076.38225
2023/6/11 15:45,13076.38225
2023/6/11 15:50,13076.38225
2023/6/11 15:55,13072.87533
2023/6/11 16:00,13084.1436
2023/6/11 16:05,13076.73048
2023/6/11 16:10,13075.4958
2023/6/11 16:15,13072.7506
2023/6/11 16:20,13087.62976
2023/6/11 16:25,13097.6522
2023/6/11 16:30,13085.68642
2023/6/11 16:35,13085.68642
2023/6/11 16:40,13074.4855
2023/6/11 16:45,13083.92108
2023/6/11 16:50,13079.77117
2023/6/11 16:55,13079.77117
2023/6/11 17:00,13082.09135
2023/6/11 17:05,13066.9347
2023/6/11 17:10,13066.9347
2023/6/11 17:15,13066.9347
2023/6/11 17:20,13075.27748
2023/6/11 17:25,13068.49161
2023/6/11 17:30,13065.80808
2023/6/11 17:35,13071.51777
2023/6/11 17:40,13071.51777
2023/6/11 17:45,13061.43622
2023/6/11 17:50,13062.93772
2023/6/11 17:55,13062.93772
2023/6/11 18:00,13062.92864
2023/6/11 18:05,13061.84115
2023/6/11 18:10,13061.84115
2023/6/11 18:15,13061.84115
2023/6/11 18:20,13061.84115
2023/6/11 18:25,13061.84115
2023/6/11 18:30,13060.66893
2023/6/11 18:35,13059.86899
2023/6/11 18:40,13059.22735
2023/6/11 18:45,13059.26098
2023/6/11 18:50,13058.05728
2023/6/11 18:55,13055.39815
2023/6/11 19:00,13054.81137
2023/6/11 19:05,13054.81137
2023/6/11 19:10,13056.80235
2023/6/11 19:15,13056.5954
2023/6/11 19:20,13058.24625
2023/6/11 19:25,13058.24625
2023/6/11 19:30,13059.085
2023/6/11 19:35,13058.07357
2023/6/11 19:40,13056.69151
2023/6/11 19:45,13056.69151
2023/6/11 19:50,13057.21675
2023/6/11 19:55,13059.91205
2023/6/11 20:00,13059.63538
2023/6/11 20:05,13052.2005
2023/6/11 20:10,13052.20216
2023/6/11 20:15,13052.20216
2023/6/11 20:20,13052.20216
2023/6/11 20:25,13034.60598
2023/6/11 20:30,13034.60598
2023/6/11 20:35,13034.60598
2023/6/11 20:40,13044.19441
2023/6/11 20:45,13044.36117
2023/6/11 20:50,13044.36117
2023/6/11 20:55,13047.13972
2023/6/11 21:00,13044.83269
2023/6/11 21:05,13043.37351
2023/6/11 21:10,13045.79281
2023/6/11 21:15,13045.79281
2023/6/11 21:20,13042.66641
2023/6/11 21:25,13040.69204
2023/6/11 21:30,13040.69204
2023/6/11 21:35,13038.39318
2023/6/11 21:40,13044.72318
2023/6/11 21:45,13046.00175
2023/6/11 21:50,13046.04963
2023/6/11 21:55,13047.50413
2023/6/11 22:00,13046.46652
2023/6/11 22:05,13046.46652
2023/6/11 22:10,13046.46652
2023/6/11 22:15,13043.3947
2023/6/11 22:20,13045.15934
2023/6/11 22:25,13038.91641
2023/6/11 22:30,13041.32556
2023/6/11 22:35,13029.94421
2023/6/11 22:40,13015.14128
2023/6/11 22:45,13015.14128
2023/6/11 22:50,13015.14128
2023/6/11 22:55,13015.14128
2023/6/11 23:00,13015.14128
2023/6/11 23:05,13026.18515
2023/6/11 23:10,13026.18515
2023/6/11 23:15,13021.9072
2023/6/11 23:20,13021.9072
2023/6/11 23:25,13014.13832
2023/6/11 23:30,13013.34804
2023/6/11 23:35,13012.96177
2023/6/11 23:40,13013.55437
2023/6/11 23:45,13013.11383
2023/6/12 1:45,13013.03839
2023/6/12 1:50,13013.03839
2023/6/12 1:55,13013.16804
2023/6/12 2:00,13013.70302
2023/6/12 2:05,13013.70302
2023/6/12 2:10,13013.70248
2023/6/12 2:15,13010.88279
2023/6/12 2:20,13012.30312
2023/6/12 2:25,13005.09989
2023/6/12 2:30,13005.09989
2023/6/12 2:35,12992.75582
2023/6/12 2:40,12993.39715
2023/6/12 2:45,12997.54772
2023/6/12 2:50,12992.28785
2023/6/12 2:55,12992.28785
2023/6/12 3:00,12991.92848
2023/6/12 3:05,12991.92848
2023/6/12 3:10,12992.20169
2023/6/12 3:15,13005.14284
2023/6/12 3:20,13005.66384
2023/6/12 3:25,13005.22731
2023/6/12 3:30,13003.53619
2023/6/12 3:35,13000.6986
2023/6/12 3:40,13003.33784
2023/6/12 3:45,13005.39915
2023/6/12 3:50,13003.39692
2023/6/12 3:55,13003.5009
2023/6/12 4:00,13003.71215
2023/6/12 4:05,13004.11464
2023/6/12 4:10,13006.68072
2023/6/12 4:15,13005.26682
2023/6/12 4:20,13005.26682
2023/6/12 4:25,13004.64111
2023/6/12 4:30,13004.64111
2023/6/12 4:35,13005.9283
2023/6/12 4:40,13003.93688
2023/6/12 4:45,13006.26997
2023/6/12 4:50,13007.03063
2023/6/12 4:55,13003.96034
2023/6/12 5:00,13004.06527
2023/6/12 5:05,13007.26134
2023/6/12 5:10,13009.66231
2023/6/12 5:15,13007.21054
2023/6/12 5:20,13007.90896
2023/6/12 5:25,13008.53624
2023/6/12 5:30,13008.53624
2023/6/12 5:35,13008.87632
2023/6/12 5:40,13008.87632
2023/6/12 5:45,13007.8167
2023/6/12 5:50,13007.8167
2023/6/12 5:55,13010.80569
2023/6/12 6:00,13008.62445
2023/6/12 6:05,13010.07165
2023/6/12 6:10,13010.07165
2023/6/12 6:15,13010.07165
2023/6/12 6:20,13002.65843
2023/6/12 6:25,13010.20149
2023/6/12 6:30,13014.5453
2023/6/12 6:35,13014.40643
2023/6/12 6:40,13014.40643
2023/6/12 6:45,13002.92433
2023/6/12 6:50,13011.86853
2023/6/12 6:55,13011.86853
2023/6/12 7:00,13011.86853
2023/6/12 7:05,13011.2716
2023/6/12 7:10,13012.53516
2023/6/12 7:15,13012.53516
2023/6/12 7:20,13013.89116
2023/6/12 7:25,13013.89116
2023/6/12 7:30,13013.89116
2023/6/12 7:35,13012.43964
2023/6/12 7:40,13012.43964
2023/6/12 7:45,13011.82327
2023/6/12 7:50,13011.82327
2023/6/12 7:55,13005.57407
2023/6/12 8:00,13004.64673
2023/6/12 8:05,13004.64673
2023/6/12 8:10,13004.64673
2023/6/12 8:15,13004.64673
2023/6/12 8:20,13001.90615
2023/6/12 8:25,12992.52386
2023/6/12 8:30,12994.09856
2023/6/12 8:35,12996.7564
2023/6/12 8:40,13004.28104
2023/6/12 8:45,13006.6468
2023/6/12 8:50,13028.74547
2023/6/12 8:55,13028.45614
2023/6/12 9:00,13028.45614
2023/6/12 9:05,13045.09529
2023/6/12 9:10,13045.24031
2023/6/12 9:15,13042.42815
2023/6/12 9:20,13042.42815
2023/6/12 9:25,13042.8719
2023/6/12 9:30,13045.77881
2023/6/12 9:35,13045.50749
2023/6/12 9:40,13045.49085
2023/6/12 9:45,13045.22516
2023/6/12 9:50,13043.98773
2023/6/12 9:55,13043.50841
2023/6/12 10:00,13043.85257
2023/6/12 10:05,13041.17713
2023/6/12 10:10,13041.17961
2023/6/12 10:15,13038.34438
2023/6/12 10:20,13037.89358
2023/6/12 10:25,13034.14062
2023/6/12 10:30,13037.26125
2023/6/12 10:35,13038.88959
2023/6/12 10:40,13037.37556
2023/6/12 10:45,13048.31032
2023/6/12 10:50,13048.31032
2023/6/12 10:55,13048.31032
2023/6/12 11:00,13051.40809
2023/6/12 11:05,13050.2971
2023/6/12 11:10,13051.91654
2023/6/12 11:15,13053.06812
2023/6/12 11:20,13053.89256
2023/6/12 11:25,13053.1233
2023/6/12 11:30,13052.48807
2023/6/12 11:35,13052.48807
2023/6/12 11:40,13056.18969
2023/6/12 11:45,13054.6653
2023/6/12 11:50,13067.62517
2023/6/12 11:55,13064.70937
2023/6/12 12:00,13065.35479
2023/6/12 12:05,13067.28117
2023/6/12 12:10,13057.96431
2023/6/12 12:15,13061.47856
2023/6/12 12:20,13059.78187
2023/6/12 12:25,13060.24137
2023/6/12 12:30,13059.85851
2023/6/12 12:35,13062.43883
2023/6/12 12:40,13060.99095
2023/6/12 12:45,13060.99095
2023/6/12 12:50,13059.33323
2023/6/12 12:55,13061.93502
2023/6/12 13:00,13060.86817
2023/6/12 13:05,13066.77158
2023/6/12 13:10,13064.71102
2023/6/12 13:15,13064.8444
2023/6/12 13:20,13064.40973
2023/6/12 13:25,13052.88472
2023/6/12 13:30,13052.88472
2023/6/12 13:35,13051.70462
2023/6/12 13:40,13051.63829
2023/6/12 13:45,13049.61097
2023/6/12 13:50,13050.68971
2023/6/12 13:55,13051.33569
2023/6/12 14:00,13051.29591
2023/6/12 14:05,13051.84236
2023/6/12 14:10,13050.51129
2023/6/12 14:15,13050.51129
2023/6/12 14:20,13051.44788
2023/6/12 14:25,13051.23094
2023/6/12 14:30,13051.4605
2023/6/12 14:35,13051.4605
2023/6/12 14:40,13049.59408
2023/6/12 14:45,13049.59408
2023/6/12 14:50,13051.43554
2023/6/12 14:55,13052.45976
2023/6/12 15:00,13052.45976
2023/6/12 15:05,13051.67606
2023/6/12 15:10,13051.67606
2023/6/12 15:15,13051.61791
2023/6/12 15:20,13057.38883
2023/6/12 15:25,13058.04369
2023/6/12 15:30,13058.04369
2023/6/12 15:35,13058.04369
2023/6/12 15:40,13058.08235
2023/6/12 15:45,13058.08235
2023/6/12 15:50,13058.42003
2023/6/12 15:55,13053.6552
2023/6/12 16:00,13059.22333
2023/6/12 16:05,13059.22333
2023/6/12 16:10,13059.22333
2023/6/12 16:15,13043.64959
2023/6/12 16:20,13045.40808
2023/6/12 16:25,13059.43018
2023/6/12 16:30,13059.43018
2023/6/12 16:35,13059.43018
2023/6/12 16:40,13057.38298
2023/6/12 16:45,13059.89862
2023/6/12 16:50,13059.89862
2023/6/12 16:55,13059.89862
2023/6/12 17:00,13065.28943
2023/6/12 17:05,13065.27663
2023/6/12 17:10,13065.27663
2023/6/12 17:15,13065.16761
2023/6/12 17:20,13042.11718
2023/6/12 17:25,13042.11718
2023/6/12 17:30,13042.11718
2023/6/12 17:35,13042.11718
2023/6/12 17:40,13055.86565
2023/6/12 17:45,13057.75132
2023/6/12 17:50,13057.75132
2023/6/12 17:55,13057.75132
2023/6/12 18:00,13066.92324
2023/6/12 18:05,13066.92324
2023/6/12 18:10,13066.92324
2023/6/12 18:15,13072.64827
2023/6/12 18:20,13066.59819
2023/6/12 18:25,13068.24984
2023/6/12 18:30,13068.24984
2023/6/12 18:35,13068.24984
2023/6/12 18:40,13068.24984
2023/6/12 18:45,13068.24984
2023/6/12 18:50,13068.24984
2023/6/12 18:55,13065.72394
2023/6/12 19:00,13065.72394
2023/6/12 19:05,13067.73442
2023/6/12 19:10,13075.5521
2023/6/12 19:15,13075.5521
2023/6/12 19:20,13075.5521
2023/6/12 19:25,13075.5521
2023/6/12 19:30,13062.92434
2023/6/12 19:35,13066.48767
2023/6/12 19:40,13066.48767
2023/6/12 19:45,13072.28843
2023/6/12 19:50,13071.54428
2023/6/12 19:55,13071.98672
2023/6/12 20:00,13075.44914
2023/6/12 20:05,13075.10674
2023/6/12 20:10,13070.78173
2023/6/12 20:15,13070.78173
2023/6/12 20:20,13071.96117
2023/6/12 20:25,13071.96117
2023/6/12 20:30,13071.96117
2023/6/12 20:35,13070.52027
2023/6/12 20:40,13071.06752
2023/6/12 20:45,13070.28648
2023/6/12 20:50,13073.00989
2023/6/12 20:55,13070.57164
2023/6/12 21:00,13070.57164
2023/6/12 21:05,13066.92475
2023/6/12 21:10,13062.90637
2023/6/12 21:15,13068.23996
2023/6/12 21:20,13066.87364
2023/6/12 21:25,13072.27818
2023/6/12 21:30,13069.07906
2023/6/12 21:35,13068.88347
2023/6/12 21:40,13069.81234
2023/6/12 21:45,13071.81664
2023/6/12 21:50,13071.07712
2023/6/12 21:55,13070.38969
2023/6/12 22:00,13068.99795
2023/6/12 22:05,13068.99795
2023/6/12 22:10,13066.80859
2023/6/12 22:15,13068.95958
2023/6/12 22:20,13073.73776
2023/6/12 22:25,13073.73776
2023/6/12 22:30,13074.89323
2023/6/12 22:35,13074.87429
2023/6/12 22:40,13074.23312
2023/6/12 22:45,13074.23312
2023/6/12 22:50,13074.23312
2023/6/12 22:55,13076.99312
2023/6/12 23:00,13076.99312
2023/6/12 23:05,13076.99312
2023/6/12 23:10,13076.99312
2023/6/12 23:15,13076.99312
2023/6/12 23:20,13075.46016
2023/6/12 23:25,13075.46016
2023/6/12 23:30,13073.93405
2023/6/12 23:35,13073.93405
2023/6/12 23:40,13073.93405
2023/6/12 23:45,13069.03666
2023/6/12 23:50,13072.38965
2023/6/13 0:50,13065.15677
2023/6/13 0:55,13062.90968
2023/6/13 1:00,13068.17421
2023/6/13 1:05,13060.85284
2023/6/13 1:10,13063.14136
2023/6/13 1:15,13066.26958
2023/6/13 1:20,13066.26958
2023/6/13 1:25,13077.67722
2023/6/13 1:30,13076.94171
2023/6/13 1:35,13076.82424
2023/6/13 1:40,13076.82424
2023/6/13 1:45,13077.55451
2023/6/13 1:50,13077.8953
2023/6/13 1:55,13077.47618
2023/6/13 2:00,13077.47618
2023/6/13 2:05,13077.47618
2023/6/13 2:10,13077.30386
2023/6/13 2:15,13077.34468
2023/6/13 2:20,13077.8485
2023/6/13 2:25,13075.0419
2023/6/13 2:30,13075.0419
2023/6/13 2:35,13066.62422
2023/6/13 2:40,13066.62422
2023/6/13 2:45,13066.62422
2023/6/13 2:50,13061.7428
2023/6/13 2:55,13064.59731
2023/6/13 3:00,13064.59731
2023/6/13 3:05,13064.59731
2023/6/13 3:10,13064.59731
2023/6/13 3:15,13063.72848
2023/6/13 3:20,13062.7479
2023/6/13 3:25,13068.1386
2023/6/13 3:30,13068.1386
2023/6/13 3:35,13068.1386
2023/6/13 3:40,13068.1386
2023/6/13 3:45,13068.1386
2023/6/13 3:50,13063.04463
2023/6/13 3:55,13063.13163
2023/6/13 4:00,13062.99755
2023/6/13 4:05,13062.99755
2023/6/13 4:10,13062.99755
2023/6/13 4:15,13062.99755
2023/6/13 4:20,13062.99755
2023/6/13 4:25,13062.99755
2023/6/13 4:30,13065.25591
2023/6/13 4:35,13069.81264
2023/6/13 4:40,13069.5207
2023/6/13 4:45,13066.50113
2023/6/13 4:50,13066.50113
2023/6/13 4:55,13067.89446
2023/6/13 5:00,13066.56538
2023/6/13 5:05,13067.80379
2023/6/13 5:10,13067.80379
2023/6/13 5:15,13069.34543
2023/6/13 5:20,13069.34543
2023/6/13 5:25,13068.95463
2023/6/13 5:30,13068.95463
2023/6/13 5:35,13068.95463
2023/6/13 5:40,13067.32849
2023/6/13 5:45,13068.92433
2023/6/13 5:50,13069.88075
2023/6/13 5:55,13069.88075
2023/6/13 6:00,13069.88075
2023/6/13 6:05,13067.89774
2023/6/13 6:10,13067.66547
2023/6/13 6:15,13067.51847
2023/6/13 6:20,13067.27849
2023/6/13 6:25,13067.27849
2023/6/13 6:30,13067.32375
2023/6/13 6:35,13066.0798
2023/6/13 6:40,13066.53337
2023/6/13 6:45,13066.20442
2023/6/13 6:50,13066.43786
2023/6/13 6:55,13066.43786
2023/6/13 7:00,13066.43786
2023/6/13 7:05,13068.48615
2023/6/13 7:10,13067.45363
2023/6/13 7:15,13067.45363
2023/6/13 7:20,13069.09934
2023/6/13 7:25,13068.77255
2023/6/13 7:30,13069.68511
2023/6/13 7:35,13069.83811
2023/6/13 7:40,13069.3843
2023/6/13 7:45,13068.9677
2023/6/13 7:50,13068.30852
2023/6/13 7:55,13068.88465
2023/6/13 8:00,13068.51606
2023/6/13 8:05,13068.51606
2023/6/13 8:10,13068.51545
2023/6/13 8:15,13068.51545
2023/6/13 8:20,13068.51545
2023/6/13 8:25,13068.51545
2023/6/13 8:30,13068.51545
2023/6/13 8:35,13074.66263
2023/6/13 8:40,13075.74598
2023/6/13 8:45,13081.72938
2023/6/13 8:50,13080.02834
2023/6/13 8:55,13080.02834
2023/6/13 9:00,13080.02834
2023/6/13 9:05,13079.92363
2023/6/13 9:10,13078.5649
2023/6/13 9:15,13079.0712
2023/6/13 9:20,13079.0712
2023/6/13 9:25,13078.42906
2023/6/13 9:30,13078.9836
2023/6/13 9:35,13078.9836
2023/6/13 9:40,13076.74851
2023/6/13 9:45,13076.51342
2023/6/13 9:50,13084.08924
2023/6/13 9:55,13080.60982
2023/6/13 10:00,13080.58767
2023/6/13 10:05,13081.86675
2023/6/13 10:10,13081.86675
2023/6/13 10:15,13080.51657
2023/6/13 10:20,13085.43217
2023/6/13 10:25,13085.091
2023/6/13 10:30,13085.63239
2023/6/13 10:35,13083.04796
2023/6/13 10:40,13083.76881
2023/6/13 10:45,13084.59036
2023/6/13 10:50,13086.13977
2023/6/13 10:55,13082.44685
2023/6/13 11:00,13084.35032
2023/6/13 11:05,13084.35032
2023/6/13 11:10,13075.00704
2023/6/13 11:15,13075.00704
2023/6/13 11:20,13075.00704
2023/6/13 11:25,13075.00704
2023/6/13 11:30,13066.3463
2023/6/13 11:35,13080.6993
2023/6/13 11:40,13080.6993
2023/6/13 11:45,13080.6993
2023/6/13 11:50,13078.9113
2023/6/13 11:55,13087.72399
2023/6/13 12:00,13087.72399
2023/6/13 12:05,13096.72989
2023/6/13 12:10,13094.08017
2023/6/13 12:15,13088.17747
2023/6/13 12:20,13088.17747
2023/6/13 12:25,13089.98996
2023/6/13 12:30,13066.84239
2023/6/13 12:35,13074.14091
2023/6/13 12:40,13047.41623
2023/6/13 12:45,13047.24233
2023/6/13 12:50,13077.5735
2023/6/13 12:55,13073.60688
2023/6/13 13:00,13073.60688
2023/6/13 13:05,13073.60688
2023/6/13 13:10,13091.5617
2023/6/13 13:15,13093.32829
2023/6/13 13:20,13093.50287
2023/6/13 13:25,13094.00492
2023/6/13 13:30,13096.34797
2023/6/13 13:35,13078.90568
2023/6/13 13:40,13083.69091
2023/6/13 13:45,13075.61439
2023/6/13 13:50,13075.61439
2023/6/13 13:55,13078.37725
2023/6/13 14:00,13079.22799
2023/6/13 14:05,13080.69653
2023/6/13 14:10,13074.69674
2023/6/13 14:15,13074.69674
2023/6/13 14:20,13085.22554
2023/6/13 14:25,13087.12247
2023/6/13 14:30,13088.42334
2023/6/13 14:35,13088.42334
2023/6/13 14:40,13093.9108
2023/6/13 14:45,13092.37612
2023/6/13 14:50,13092.37612
2023/6/13 14:55,13095.498
2023/6/13 15:00,13095.498
2023/6/13 15:05,13095.498
2023/6/13 15:10,13094.92405
2023/6/13 15:15,13091.78665
2023/6/13 15:20,13083.18093
2023/6/13 15:25,13093.82465
2023/6/13 15:30,13095.20133
2023/6/13 15:35,13095.20133
2023/6/13 15:40,13095.20133
2023/6/13 15:45,13095.20133
2023/6/13 15:50,13088.86727
2023/6/13 15:55,13087.99786
2023/6/13 16:00,13085.36492
2023/6/13 16:05,13086.61019
2023/6/13 16:10,13086.61019
2023/6/13 16:15,13084.90597
2023/6/13 16:20,13085.87617
2023/6/13 16:25,13086.04861
2023/6/13 16:30,13086.02787
2023/6/13 16:35,13086.02787
2023/6/13 16:40,13082.4904
2023/6/13 16:45,13079.52652
2023/6/13 16:50,13079.52652
2023/6/13 16:55,13079.52652
2023/6/13 17:00,13079.67522
2023/6/13 17:05,13078.63906
2023/6/13 17:10,13078.63906
2023/6/13 17:15,13078.63906
2023/6/13 17:20,13079.39194
2023/6/13 17:25,13079.44639
2023/6/13 17:30,13082.53761
2023/6/13 17:35,13082.53761
2023/6/13 17:40,13081.90971
2023/6/13 17:45,13081.90971
2023/6/13 17:50,13082.08308
2023/6/13 17:55,13082.08308
2023/6/13 18:00,13083.58718
2023/6/13 18:05,13081.18294
2023/6/13 18:10,13082.24021
2023/6/13 18:15,13082.6116
2023/6/13 18:20,13082.6116
2023/6/13 18:25,13083.32348
2023/6/13 18:30,13077.62816
2023/6/13 18:35,13075.438
2023/6/13 18:40,13081.70159
2023/6/13 18:45,13078.45882
2023/6/13 18:50,13078.45882
2023/6/13 18:55,13078.45882
2023/6/13 19:00,13078.45882
2023/6/13 19:05,13073.8635
2023/6/13 19:10,13079.87883
2023/6/13 19:15,13077.74884
2023/6/13 19:20,13077.74884
2023/6/13 19:25,13077.74884
2023/6/13 19:30,13080.82309
2023/6/13 19:35,13081.37654
2023/6/13 19:40,13082.43225
2023/6/13 19:45,13082.43225
2023/6/13 19:50,13082.43225
2023/6/13 19:55,13082.43225
2023/6/13 20:00,13082.0906
2023/6/13 20:05,13074.67409
2023/6/13 20:10,13076.97494
2023/6/13 20:15,13076.97494
2023/6/13 20:20,13076.97494
2023/6/13 20:25,13082.99239
2023/6/13 20:30,13081.67996
2023/6/13 20:35,13081.67996
2023/6/13 20:40,13076.37524
2023/6/13 20:45,13084.78667
2023/6/13 20:50,13084.78667
2023/6/13 20:55,13081.56842
2023/6/13 21:00,13081.56842
2023/6/13 21:05,13081.9045
2023/6/13 21:10,13080.87986
2023/6/13 21:15,13084.64525
2023/6/13 21:20,13085.30629
2023/6/13 21:25,13080.97183
2023/6/13 21:30,13080.97183
2023/6/13 21:35,13085.46693
2023/6/13 21:40,13085.46693
2023/6/13 21:45,13085.46693
2023/6/13 21:50,13076.51643
2023/6/13 21:55,13076.51643
2023/6/13 22:00,13087.46917
2023/6/13 22:05,13085.99342
2023/6/13 22:10,13079.07017
2023/6/13 22:15,13083.41869
2023/6/13 22:20,13083.41869
2023/6/13 22:25,13089.15728
2023/6/13 22:30,13087.46356
2023/6/13 22:35,13089.81037
2023/6/13 22:40,13088.97427
2023/6/13 22:45,13088.91731
2023/6/13 22:50,13089.98635
2023/6/13 22:55,13089.35551
2023/6/13 23:00,13088.8329
2023/6/13 23:05,13087.13386
2023/6/13 23:10,13088.55062
2023/6/13 23:15,13088.99818
2023/6/13 23:20,13086.60568
2023/6/13 23:25,13086.31209
2023/6/13 23:30,13086.31209
2023/6/13 23:35,13090.50147
2023/6/13 23:40,13092.0359
2023/6/13 23:45,13089.83654
2023/6/13 23:50,13095.27887
2023/6/13 23:55,13086.83106
2023/6/14 0:35,13086.46736
2023/6/14 0:40,13084.20794
2023/6/14 0:45,13085.11394
2023/6/14 0:50,13085.11394
2023/6/14 0:55,13085.11394
2023/6/14 1:00,13083.28975
2023/6/14 1:05,13083.13729
2023/6/14 1:10,13083.13729
2023/6/14 1:15,13083.29267
2023/6/14 1:20,13083.29267
2023/6/14 1:25,13083.29685
2023/6/14 1:30,13083.29685
2023/6/14 1:35,13083.61358
2023/6/14 1:40,13083.61358
2023/6/14 1:45,13084.12633
2023/6/14 1:50,13083.89151
2023/6/14 1:55,13083.89151
2023/6/14 2:00,13083.95337
2023/6/14 2:05,13083.18465
2023/6/14 2:10,13082.69924
2023/6/14 2:15,13082.69924
2023/6/14 2:20,13082.69924
2023/6/14 2:25,13083.77802
2023/6/14 2:30,13083.96036
2023/6/14 2:35,13084.19495
2023/6/14 2:40,13084.27114
2023/6/14 2:45,13084.27114
2023/6/14 2:50,13084.19308
2023/6/14 2:55,13082.16565
2023/6/14 3:00,13088.1816
2023/6/14 3:05,13088.1816
2023/6/14 3:10,13088.1816
2023/6/14 3:15,13088.1816
2023/6/14 3:20,13088.1816
2023/6/14 3:25,13088.56018
2023/6/14 3:30,13088.36285
2023/6/14 3:35,13088.43833
2023/6/14 3:40,13088.43833
2023/6/14 3:45,13088.33072
2023/6/14 3:50,13085.95984
2023/6/14 3:55,13085.95984
2023/6/14 4:00,13088.20956
2023/6/14 4:05,13088.16604
2023/6/14 4:10,13088.16604
2023/6/14 4:15,13086.35964
2023/6/14 4:20,13086.35964
2023/6/14 4:25,13085.9455
2023/6/14 4:30,13085.6438
2023/6/14 4:35,13087.24802
2023/6/14 4:40,13086.55156
2023/6/14 4:45,13086.77667
2023/6/14 4:50,13087.04763
2023/6/14 4:55,13087.03323
2023/6/14 5:00,13085.69348
2023/6/14 5:05,13085.69348
2023/6/14 5:10,13086.80084
2023/6/14 5:15,13086.98526
2023/6/14 5:20,13085.5688
2023/6/14 5:25,13083.01458
2023/6/14 5:30,13081.40885
2023/6/14 5:35,13077.82147
2023/6/14 5:40,13076.60951
2023/6/14 5:45,13077.23505
2023/6/14 5:50,13076.89686
2023/6/14 5:55,13072.47867
2023/6/14 6:00,13072.47867
2023/6/14 6:05,13072.47867
2023/6/14 6:10,13077.13146
2023/6/14 6:15,13077.82965
2023/6/14 6:20,13077.17413
2023/6/14 6:25,13077.17413
2023/6/14 6:30,13078.15087
2023/6/14 6:35,13077.71986
2023/6/14 6:40,13078.9174
2023/6/14 6:45,13078.38498
2023/6/14 6:50,13078.10336
2023/6/14 6:55,13078.62861
2023/6/14 7:00,13078.82718
2023/6/14 7:05,13079.05575
2023/6/14 7:10,13079.21231
2023/6/14 7:15,13079.21231
2023/6/14 7:20,13079.67315
2023/6/14 7:25,13079.76683
2023/6/14 7:30,13081.45656
2023/6/14 7:35,13081.45656
2023/6/14 7:40,13080.96933
2023/6/14 7:45,13080.60426
2023/6/14 7:50,13080.60426
2023/6/14 7:55,13080.23584
2023/6/14 8:00,13080.06299
2023/6/14 8:05,13081.17012
2023/6/14 8:10,13081.01223
2023/6/14 8:15,13081.02003
2023/6/14 8:20,13082.56639
2023/6/14 8:25,13082.56639
2023/6/14 8:30,13082.56639
2023/6/14 8:35,13082.1359
2023/6/14 8:40,13082.1359
2023/6/14 8:45,13081.9613
2023/6/14 8:50,13081.9613
2023/6/14 8:55,13082.27923
2023/6/14 9:00,13082.4577
2023/6/14 9:05,13082.4577
2023/6/14 9:10,13082.07397
2023/6/14 9:15,13082.07397
2023/6/14 9:20,13081.20205
2023/6/14 9:25,13081.20205
2023/6/14 9:30,13082.5858
2023/6/14 9:35,13076.59097
2023/6/14 9:40,13080.3583
2023/6/14 9:45,13084.8828
2023/6/14 9:50,13088.95655
2023/6/14 9:55,13088.95655
2023/6/14 10:00,13084.97556
